name,category,lat,lon
大皿惣菜やじゃぽん,food_and_drink,35.686820071823504,139.69331220172373
エニタイムフィットネス,lifestyle_services,35.6868,139.69314
大阪王将,food_and_drink,35.68677932690298,139.69309808503442
博多もつ鍋 もつ喜,food_and_drink,35.68677796,139.69297114
Manhattan Table,food_and_drink,35.68671746,139.69296648
ラヴィアンローズ,food_and_drink,35.68631138,139.69265853
M＆Hラボ,shopping,35.686450815165,139.69300746918
F&M Partners,services_and_business,35.68643964,139.69313154
クリナップショールーム,services_and_business,35.68643912,139.69313846
ジェイアイシー,services_and_business,35.68643421,139.6931387
コスメックス,services_and_business,35.68641259,139.69315165
天津飯店,food_and_drink,35.68638013,139.69309917
住友林業ホームサービス,services_and_business,35.68638858,139.69319706
ミニストップ,shopping,35.68638613,139.69319854
経営承継支援,services_and_business,35.68643,139.6931792
株式会社オースクエア,services_and_business,35.68643337,139.69317448
株式会社ジャムス,services_and_business,35.68644441,139.69320399
東京コンピュータシステム,services_and_business,35.68644616,139.69320643
小児の在宅医療を考える会,community_and_government,35.68637004,139.69317589
JIKU 西新宿店,shopping,35.686325,139.693173
IFA法人GAIA,services_and_business,35.6863247,139.69335317
"Asset Consulting Network Co., Ltd.",services_and_business,35.68633402,139.69336262
クロニクス㈱,services_and_business,35.68633533,139.69336356
(株)パスモ,services_and_business,35.6864193,139.693451
佐鳴予備校東京総,education,35.6864443,139.6936591
ヒ ーフ キッチン スタント 西新宿店,food_and_drink,35.68644,139.693659
Change Value,services_and_business,35.68660927,139.69392064
LINGO,education,35.68659555,139.69390038
番屋,food_and_drink,35.68661,139.6938
日本老人ホーム紹介サービスセンター,services_and_business,35.68662449,139.69371928
Mt. Komagatake,geographic_entities,35.6865183,139.6935232
大江戶溫泉,food_and_drink,35.68651013,139.693435784
個室居酒屋番屋 新宿南口店,food_and_drink,35.686663,139.693684
金の蔵西新宿店,food_and_drink,35.68667763,139.69368496
うお・みっつ,food_and_drink,35.68668807592041,139.6937286453043
富山化学工業,services_and_business,35.68690665,139.69392333
Tkp西新宿カンファレンスセンター,services_and_business,35.68689645,139.69411609
新宿西口ヘルチェッククリニック,health_care,35.68689229,139.69411227
株式会社三越伊勢丹ホールディングス,services_and_business,35.68675444,139.69406515
インベストオンライン,services_and_business,35.686673,139.693831
やまや 新宿店,shopping,35.68664971,139.69378592
東京保険医協会,community_and_government,35.68666742,139.69380421
総合健診センター ヘルチェック 新宿西口センター,health_care,35.686812,139.694219
セブン銀行,services_and_business,35.686871,139.694198
セブンイレブン 西新宿新和ビル店,shopping,35.68689496536659,139.69416618347168
U-Treasure Pop-Up Shop,shopping,35.686775,139.694914
Pizza Salvatore Cuomo Yoyogi,food_and_drink,35.6865311,139.69492081
KDX新宿ビル,services_and_business,35.686528812788,139.69438555129
Shinjuku Bunka Quint Building,services_and_business,35.68642109,139.69471322
㈱アットキャド,services_and_business,35.68641593,139.69467352
Kddiまとめてオフィス,services_and_business,35.68638924,139.69474224
文化学園服飾博物館,arts_and_entertainment,35.68636657,139.69480164
ソニー生命保険 新宿ライフプランナーセンター第3支社,services_and_business,35.68632109,139.69485491
東京都建設局,community_and_government,35.68627,139.69491
エクセルシオールカフェ新宿文化クイントヒ ル店,food_and_drink,35.686267,139.694901
ラフト,lifestyle_services,35.68621638,139.69489004
"TDC Ailec Co., Ltd.",services_and_business,35.68620654,139.69480893
東京都庁内郵便局,services_and_business,35.68617,139.6948858
Cafe de Garo,food_and_drink,35.68616744,139.69494198
いいだ歯科クリニック,health_care,35.68616651,139.69494297
文化学園購買部,arts_and_entertainment,35.68598997116716,139.69429082224855
株式会社コアスタッフィング,services_and_business,35.68626291,139.69349648
パトワール 新宿店,food_and_drink,35.68568434,139.69338924
インド料理 パトワール,food_and_drink,35.6856832,139.69338149
学校法人 文化学園 文化購買事業部,shopping,35.68567354,139.69388923
文化外国語専門学校 (Bunka Institute of Language),education,35.68558384879555,139.69492704766844
株式会社ウィントランス,services_and_business,35.686071474623,139.69608664513
LEX (YOSHIDA GYM),sports_and_recreation,35.686179,139.69625
R'lush,lifestyle_services,35.68620072,139.69639632
㈱パーツ,services_and_business,35.68626545,139.69626328
空家ベース,services_and_business,35.686174071031,139.69611480832
代々木・南新宿パーソナルジム【Yoshida Gym】,sports_and_recreation,35.6861689,139.6960569
代々木不動産,services_and_business,35.6861689,139.6960569
文化出版局,services_and_business,35.68609357,139.6954624
家庭クラブ会館,services_and_business,35.68614115,139.69532827
Square-Enix,shopping,35.6862,139.695
スクエアエニックス,shopping,35.6862,139.695
シマダハウス,services_and_business,35.68623937,139.69496826
西川計測,shopping,35.686230153882235,139.69496061392252
ひばりのガーデニング（シマダリビングパートナーズ）,services_and_business,35.68623,139.694961
FRANCK PROVOST PRIMA,lifestyle_services,35.68625,139.695044
アンククロスアイラッシュ ラフト新宿南口店,lifestyle_services,35.686292,139.694978
狛江子ども食堂,community_and_government,35.6863167,139.6950472
三井住友銀行,services_and_business,35.6863167,139.6950472
ワミレスサロンで美しく,lifestyle_services,35.6863167,139.6950472
シノカツホーム,food_and_drink,35.6863167,139.6950472
ﾌﾙｵｰﾀﾞｰﾒｲﾄﾞ牙専門店 Fang Shop 牙屋,arts_and_entertainment,35.6863167,139.6950472
楽風香〜らくふうか,lifestyle_services,35.6863167,139.6950472
佐藤園,services_and_business,35.6863167,139.6950472
柚子書道教室,education,35.6863167,139.6950472
カラオケ・居酒屋 ほろ酔 中河原,arts_and_entertainment,35.6863167,139.6950472
Hair Spot  Dear  ヘアースポットディア,lifestyle_services,35.6863167,139.6950472
シマダアセットパートナーズ株式会社,services_and_business,35.68630997,139.695095
明治安田新宿健診センター,health_care,35.686341,139.695144
三菱UFJ銀行 新宿文化クイントビル出張所,services_and_business,35.686338,139.695002
コメダ珈琲店,food_and_drink,35.686435,139.695013
丸亀製麺,food_and_drink,35.6863452,139.6953303
南新宿整形外科,health_care,35.68651546,139.69569537
立川ブラインド工業,shopping,35.68653433,139.69575043
鎮目記念クリニック,health_care,35.68664005,139.6957221
PIZZA SALVATORE CUOMO 代々木,food_and_drink,35.686504,139.69514
Rieven House,shopping,35.686665,139.694953
釜揚げ讃岐うどん 丸亀製麺,food_and_drink,35.68683748527623,139.69505555811287
ファイザー株式会社,services_and_business,35.68680620922032,139.69542866801888
新都心クリニック,health_care,35.686688,139.695845
三是市場仲間新宿店,food_and_drink,35.68669792,139.69593434
麺処荒海,food_and_drink,35.68667866,139.69586855
谷本内科クリニック,health_care,35.68667365,139.69586455
東京メモリアルクリニック,health_care,35.686676,139.69588
風ろまん,lifestyle_services,35.6868099,139.69594016
FREJA,lifestyle_services,35.68689106,139.69636502
Chinkashisai Shinjukuten,food_and_drink,35.68688465,139.69636616
PASTA of LIFE,food_and_drink,35.68688663,139.69636449
Garret,lifestyle_services,35.68689158,139.69641835
ピッツェリアドォーロ新宿店,food_and_drink,35.68687,139.696436
メンズエステサロンCrew,lifestyle_services,35.68685108,139.69636665
美尻研究所新宿店,lifestyle_services,35.68685442,139.69638978
LATO HAIR 新宿店,lifestyle_services,35.68674644020556,139.69640105353687
ホビージャパン,services_and_business,35.686775,139.69628
陳家私菜,food_and_drink,35.68677152,139.6962806
エアロフォトアート,services_and_business,35.68671516,139.69626693
痩身サロン スリムスパレディ,lifestyle_services,35.68670837,139.69645868
旬処 つくね,food_and_drink,35.68659843,139.69648107
砂塚経絡整体院,lifestyle_services,35.68659493,139.6964895
すっぽん 田一,food_and_drink,35.68654919,139.69654841
mpi,education,35.68653872,139.69575813
未来検索ブラジル,services_and_business,35.686305,139.695759
相互ビジネスフォーム,shopping,35.686313,139.696279
Tulipa Cafe,food_and_drink,35.68631656,139.69627778
司法書士法人ブリッジ,services_and_business,35.68639348,139.69622345
Forest Mirror,lifestyle_services,35.68631214,139.6965923
デザインスタジオドアーズ,shopping,35.686304819719474,139.69673066583158
沖縄料理と三是の魚 みこれんちゅ,food_and_drink,35.68630956,139.69699271
株式会社 レベルQ,services_and_business,35.68629492084041,139.69723746490402
いけばな小原流新宿教室,education,35.68645962,139.6971859
Laumi NAIL SALON,lifestyle_services,35.686446,139.697138
慎,food_and_drink,35.68647845,139.69697949
カルタビアンカ,food_and_drink,35.6864702,139.69697813
東京餃子楼 新宿南口店,food_and_drink,35.68658973895501,139.69719928101804
けむり 代々木,food_and_drink,35.68659823,139.69719078
だるま,food_and_drink,35.68662101,139.69727376
海南,services_and_business,35.68663513595111,139.69714723113904
ブラッセルズ ビアプロジェクト 新宿,food_and_drink,35.68660459,139.69700838
清明院,health_care,35.68661435,139.69656143
asukurepion,health_care,35.68662639,139.69658992
ごちまる,food_and_drink,35.6867345,139.69685369
クラシックカメラモリッツ,shopping,35.68675101,139.69692409
バンコクガーデン,food_and_drink,35.68680379,139.69687821
コンソルテ,services_and_business,35.68680233,139.69687736
わぶ季節料理,food_and_drink,35.68680659,139.69687117
タイ古式マッサージのワイガーデン（目黒東・目黒西・大井町・高円寺・荻窪・吉祥寺・赤羽・松戸）,lifestyle_services,35.6867878,139.6968361
喫煙〇【3H食べ飲み放題】本格シュラスコ&肉寿司食べ放題 肉バル Monte Meat 新宿店,food_and_drink,35.6868247,139.6967171
風雲児,food_and_drink,35.68681441,139.6966755
三是寿司,food_and_drink,35.68687231,139.69669425
勉強カフェ 新宿スタジオ,shopping,35.686874,139.696696
スペインバル新宿ボルコ,food_and_drink,35.68687,139.69669154
粗挽き蕎麦 トキ,food_and_drink,35.68690384,139.69661727
堤歯科クリニック,health_care,35.6868290688999,139.69674814434313
日本酒ト焼鳥 ふく鶴,food_and_drink,35.68682505,139.69682146
全労済ホールスペース・ゼロ,arts_and_entertainment,35.68696959,139.6973057
ホーユー株式会社,lifestyle_services,35.6867878,139.6971611
BBP Shinjuku,food_and_drink,35.686660112218455,139.69702814867466
ファミリーマート,shopping,35.68668519,139.69709419
イーネット,services_and_business,35.686683,139.697088
銘酒居酒屋頑固おやじ,food_and_drink,35.68665872,139.69721531
メンズ専門美容室・フリリ,lifestyle_services,35.68672874,139.69736662
Mental Health Tochomae Clinic,health_care,35.68673253,139.69739559
新宿東洋ビル,services_and_business,35.686721439841,139.69738455163
日本ウニマ（国際人形劇連盟日本センター）unima-Japan,community_and_government,35.686707982979,139.6974635582
コーヒープンクト　kafopunkto,food_and_drink,35.686718,139.697494
通販生活ショールーム,shopping,35.686757190966,139.69772126914
プーク人形劇場,arts_and_entertainment,35.68679862,139.69758584
ミツヤ新都心薬局,shopping,35.686747,139.697373
ミツヤあはきテラピー,lifestyle_services,35.68687472,139.6974095
カタログハウス,services_and_business,35.68680231,139.69784598
カフェ・ド・クリエ南新宿店,food_and_drink,35.68672997,139.69775719
麻布テーラー 新宿サウス,services_and_business,35.68672977,139.69775043
心の杜・新宿クリニック,health_care,35.686635,139.697866
スタジオ・ノーヴァ,shopping,35.68661462103895,139.69778931376368
ファミール新宿グランスウィート,cultural_and_historic,35.68653735,139.69746142
Ichi Hikari WiFi,services_and_business,35.68644986205,139.69766914845
ジュネス企画,shopping,35.6863462281085,139.69739011128485
田口滋税理士事務所,services_and_business,35.6863462281085,139.69739011128485
team Timberize,community_and_government,35.68637842,139.69792978
美酒はんなり,food_and_drink,35.68613005,139.69812549
治療院　キートス,health_care,35.68604569,139.69796693
DICE Real Estate,services_and_business,35.68593686,139.69807157
美痩せの匠 新宿,sports_and_recreation,35.68608642,139.69775416
市川房枝記念会女性と政治センター,community_and_government,35.68604548,139.69756197
ネオンテトラ,services_and_business,35.685962,139.697477
国際ブレーン,services_and_business,35.685962346873,139.69747678423494
MEC,community_and_government,35.68616678,139.69747142
グッドニュースプロジェクト,services_and_business,35.68616925,139.69747712
株式会社ユニソン,services_and_business,35.68611302000001,139.69756246
株式会社tegy,services_and_business,35.68622842,139.69732853
Studio Museum 新宿店,services_and_business,35.686245,139.69696
スタジオミュージアム新宿店,services_and_business,35.68625035,139.69676506
YYG Brewery & Beer Kitchen,food_and_drink,35.686163959064565,139.6966981833196
Utatore Shinjuku,education,35.68611851,139.69678917
ポポラーレネオ,food_and_drink,35.68607324,139.69686692
Heijutsu Ezoukai Hearts,sports_and_recreation,35.68606311,139.69679767
八紘テクノ,services_and_business,35.6860438,139.69659914
YYG Brewery and Beer Kitchen,food_and_drink,35.68605642,139.69664131
オーチュー,services_and_business,35.68605464,139.69665861
フォトフラワー,shopping,35.68593319,139.69656738
Tokyo Shinjuku FOX GATE TATTOO,lifestyle_services,35.68606391,139.69712352
丸石,services_and_business,35.685764,139.696644
極真会館東京城西支部新宿道場,sports_and_recreation,35.68577113,139.6966435
新宿スタジオ 事務所,services_and_business,35.685702123863685,139.69662640223345
イースト株式会社,education,35.68558653,139.69711204
ノット,education,35.685603,139.697182
(株)これあらた,services_and_business,35.6855749,139.6975637
婦選会館,services_and_business,35.68577336,139.69752994
新中央鑑定,services_and_business,35.68577866,139.69781446
Ratio Tailor,shopping,35.68584133,139.69795256
SHOW the Barber,lifestyle_services,35.68584301,139.69795435
ケアライフ治療院,health_care,35.68587516,139.69796822
Passhon Acupuncture,health_care,35.68586875,139.69795097
セフ ンイレフ ン 渋谷代々木店,food_and_drink,35.68588544,139.6981095
ニューステートメナー,services_and_business,35.68577174,139.69813391
手しおごはん 玄新宿南口店,food_and_drink,35.6857119,139.69811937
ジオファーム株式会社,services_and_business,35.68571443,139.69814301
Treasure of the Earth,services_and_business,35.68571285,139.69814437
インターナショナル・フェローシップ日本事務局,shopping,35.685692,139.698134
隠れ家サロンGleaming〜グリーミン〜,lifestyle_services,35.6857109,139.6979928
リンパサロングリーミン,lifestyle_services,35.68571086,139.69799275
バレエ治療院あんじゅ,health_care,35.68573877,139.69783505
BeA,services_and_business,35.68568625,139.69791924
まんかい鍼灸院,health_care,35.68552489515499,139.69806669574373
川口晃生税理士事務所,services_and_business,35.68543936,139.69807142
パーソナルトレーニングジム T-BALANCE 新宿南口店,food_and_drink,35.6854384,139.6980776
ハートグループ株式会社,travel_and_transportation,35.685393178768,139.69812011719
株式会社エイト,shopping,35.685465833148,139.69798564911
エムサーチ,services_and_business,35.68542901,139.69780464
合同会社 五月堂,lifestyle_services,35.68542781,139.69780278
City倶楽部,food_and_drink,35.68541508,139.69784377
ミルクランド 代々木,food_and_drink,35.68541644,139.69784482
ジーエイチスリールーマニア,travel_and_transportation,35.685413399409384,139.69784107108097
リベロ,services_and_business,35.68541327,139.69784163
松崎設計,services_and_business,35.685459,139.697789
東京教育公論,services_and_business,35.6855292,139.69780746
採用　Sgコンサルティング（サポート行政書士法人）,services_and_business,35.68538,139.69785
ラピッドテレコム,services_and_business,35.68518223485484,139.69784101256658
CarParking Yoyogi 2 Gekkyoku Parking Lot,travel_and_transportation,35.68491183,139.69740902
荒木歯科クリニック,health_care,35.68498084,139.69726951
アスピ 代々木店,sports_and_recreation,35.6848994,139.6967153
Sandalphon,shopping,35.68494518,139.69667133
tea,lifestyle_services,35.68514665,139.69658032
コミズマ,services_and_business,35.68536449,139.69692578
宅配クリーニングホワイトマジック,services_and_business,35.68521121,139.69728003
ソニックボイストレーニングスクール,education,35.68535162,139.69711417
矢島歯科医院,health_care,35.685338947662615,139.69704279504435
アドハビット,food_and_drink,35.68546486,139.69707542
add habit,food_and_drink,35.685462791825124,139.69707753179284
N Code Labo Shinjuku Classroom,education,35.68555521,139.69702424
一般社団法人キャットグルーマー協会,lifestyle_services,35.6855652,139.69674329
Gigi yoyogi,lifestyle_services,35.685280822763055,139.69534217414684
代々木上原 ムジカーサ,arts_and_entertainment,35.6848989,139.6953589
ダイドードリンコ,services_and_business,35.6849825,139.6960398
シティ総合法律事務所東京オフィス,services_and_business,35.6851073,139.6958123
行政書士シティ共同法務事務所,services_and_business,35.6851034181293,139.6958106649634
Screw,shopping,35.68519114,139.69609696
石森プロ,sports_and_recreation,35.685079,139.696192
東洋医療を考える会(NPO法人),education,35.6847658,139.6962417
(一社)・鍼灸マッサージ師会,arts_and_entertainment,35.68476486,139.69624329
創宣クリエイティブ,services_and_business,35.684211632295714,139.69497753353994
Hālau Nā Mamo O Tulipa,education,35.68456364265601,139.69676786101215
Dekay,shopping,35.684612408758944,139.69690379374617
新宿NSビル,services_and_business,35.6848331,139.6966389
ギャラリー　エドム,arts_and_entertainment,35.68481,139.69667
株式会社インタースペース　新卒採用,services_and_business,35.68481,139.69667
グランミルキーウェイ,lifestyle_services,35.68469465,139.69699883
Milky White,lifestyle_services,35.68469132,139.69700762
ぎーじゅく（ギークハウス新宿）,food_and_drink,35.684655508574245,139.69718098856313
キッズハーモニー・よよぎの杜,education,35.68466743,139.69808767
地域交流センター 代々木の杜,community_and_government,35.68466215816723,139.6980838281504
ＫＤＤＩビル内郵便局,services_and_business,35.6842628,139.6979322
BC WORLD,services_and_business,35.684231,139.698675
東京オーディオ・ミュージックレコード,shopping,35.68422989,139.69867459
ファミリーマート 南新宿駅前店,shopping,35.68431549520969,139.69856963370205
東京胡麻産業,services_and_business,35.68436885,139.69867949
代々木２丁目第３,travel_and_transportation,35.684600326123,139.69842105881
応研株式会社東京,services_and_business,35.68479601,139.69889656
アサクラ,services_and_business,35.68470619,139.69874224
セブンセンス,services_and_business,35.684505434245075,139.69888204670522
三井住友銀行,services_and_business,35.6845889,139.6992833
Adproject,services_and_business,35.68465612,139.69922895
Kddiまとめてオフィス株式会社,services_and_business,35.68475,139.69928
株式会社アイデムコーポレーション | 新卒採用,services_and_business,35.68455,139.69934
ライトアップ鍼灸整骨院,health_care,35.684350395092,139.69901025295
ウェーブオン㈱,services_and_business,35.68434371,139.69900624
山野医療専門学校,education,35.68415051,139.69981731
Yamano Salon of Beauty,lifestyle_services,35.68421157,139.69983709
ファミリーマート,shopping,35.68416431,139.69988823
M Yamano TOWER,services_and_business,35.6842859,139.70002364
山野サロンオブビューティー,lifestyle_services,35.68442153930664,139.69998168945312
Yamano Beauty College,education,35.68436441,139.70009974
アルティファータ代々木,lifestyle_services,35.684325061118,139.70008850098
BANDIT-Selected Toys,shopping,35.68447868675522,139.70030847220093
木村屋本店,food_and_drink,35.68448454,139.70049041
ホリスティックラウンジ,health_care,35.68430793,139.70048349
安安,food_and_drink,35.68430158070456,139.70044121146202
基代々木,food_and_drink,35.68429492,139.70044108
串亭 代々木,food_and_drink,35.68425254,139.70049224
Holistic Rounge,lifestyle_services,35.684246,139.700465
ブレーンプール,shopping,35.68423736593861,139.70042644945588
トスカーナ代々木店,food_and_drink,35.6842367,139.70042697
七輪焼肉安安,food_and_drink,35.6842324,139.70042962
新宿ボンベイ,food_and_drink,35.6842583,139.7004447
Big Sur エサレンボディワーク東京,food_and_drink,35.6842583,139.7004447
お番菜基,food_and_drink,35.68423634,139.70042027
アンダー ザ ライト ヨガスクール,sports_and_recreation,35.68423775,139.70042102
馬太郎代々木店,food_and_drink,35.68414745,139.70053017
代々木餃子専門店,food_and_drink,35.68414109,139.70053972
里乃や,food_and_drink,35.68414878,139.70053947
代々木山下医院,health_care,35.68430831,139.70070559
サントリー,services_and_business,35.684242,139.70064
The Oriental Body,lifestyle_services,35.68425805657876,139.70075617863432
一般社団法人ＩＴ職業能力支援機構,education,35.684200071193,139.70079660416
Amazing J World株式会社,lifestyle_services,35.68413783,139.70078097
本格中華食堂一番館,food_and_drink,35.68415254,139.70079242
ダイタンホールディングス,services_and_business,35.68418391,139.70123324
ラグラス,food_and_drink,35.68420541,139.70125376
東京医療専門学校代々木校舎,education,35.6842655,139.70101458
ウラルン代々木,lifestyle_services,35.684394647997,139.70095217228
森川健康堂,services_and_business,35.6843488,139.70128565
田中桂司税理士事務所,services_and_business,35.68433819,139.70131912
LRテックス,services_and_business,35.6844687,139.70091779
Loohcs,education,35.68446595,139.70090925
由井電気工業株式会社,services_and_business,35.68441,139.70086
美健サロンアール,lifestyle_services,35.68441594,139.70090889
モミの木診療所,health_care,35.684319979330475,139.70077355063458
Sissors street201,services_and_business,35.68440461,139.70056628
代々木・新宿ヘッドスパ｜ISSOU head spa｜イッソウヘッドスパ,lifestyle_services,35.68439225,139.70053295
Poipu,shopping,35.68442348,139.70056153
株式会社タガミ・サンビューティー,shopping,35.68442886,139.70071586000003
パンコントマテ 代々木店,food_and_drink,35.68449,139.700581
首都圏測量登記事務所,services_and_business,35.684501579520166,139.70056535661007
Tokyo Ramen Cooking Class,food_and_drink,35.6845167,139.7005808
ガオーカレー,food_and_drink,35.6845167,139.7005808
ジュンウエノエンタテイメント,services_and_business,35.68451121,139.7005866
Cafe and Dine in Nope,food_and_drink,35.68449665,139.70064029
INFINITY,sports_and_recreation,35.68454964,139.70059805
悠杜比庵,food_and_drink,35.68456115,139.70058419
武蔵野アブラ学会,food_and_drink,35.68456211,139.70058645
decollouomo - デッコーロウォモ公式オンラインショップ,services_and_business,35.6846515,139.70081688
アザレ東京(株),shopping,35.684652,139.7008357
アットスタイル新宿店,services_and_business,35.68454,139.70079
着物の高級帯(名古屋帯・袋帯など)の専門通販【源水堂 （げんすいどう）】,shopping,35.68454,139.70079
Next Gym Tokyo Yoyogi Store,sports_and_recreation,35.684508,139.70088409
新宿駅南口郵便局,services_and_business,35.68455,139.7010194
一ツ葉高等学校 代々木キャンパス,education,35.68449438,139.70126181
代々木商店,food_and_drink,35.68478985,139.70103358
Hoyu Professional Company Tokyo Office,lifestyle_services,35.68472863,139.7008397
話し方教室 日本コミュニケーション学院・東京本校,education,35.6848242,139.7007174
かもめ薬局　代々木店,shopping,35.68478414,139.7004308
アトリエ・ムジカ,services_and_business,35.68467609,139.700372
スターツリー株式会社 / Startree,services_and_business,35.684675,139.7003725
社団法人日本学生陸上競技連合,sports_and_recreation,35.684671,139.70037
Academia Acastilla,education,35.6846512,139.70034248
ホームラン堂運動施設,services_and_business,35.68463777915252,139.70040921078456
Somtum Der Tokyo,food_and_drink,35.68463273,139.70040923
こがね製麺所代々木店,food_and_drink,35.684547,139.700513
小田急レストランシステム,food_and_drink,35.6849206167,139.700055261
讃岐骨付鳥とうどん専門釜焼鳥本舗,food_and_drink,35.68514411,139.700097
ローソン,shopping,35.6851056,139.7001611
ローソン銀行,services_and_business,35.6851056,139.7001611
メンズサポートクリニック Aga発毛,lifestyle_services,35.6850056,139.7003944
代々木Nailsalon Antique,lifestyle_services,35.68497234,139.70078531
ニューモードスポーツウェア,shopping,35.68502575984,139.70101118088
オーサワジャパン,shopping,35.68506922,139.70098875
イオン銀行,services_and_business,35.685056,139.700958
オフィスおかん,services_and_business,35.6850917,139.7009281
"Sugatari Research Co., Ltd.",services_and_business,35.68511856,139.70102199
BOOKOFF 代々木駅北口店,shopping,35.68511370627486,139.70106159186952
well-being.Tokyo,services_and_business,35.6851299,139.70127766
株式会社Lcファースト,services_and_business,35.6851287,139.70128716
ビストロひつじや,food_and_drink,35.68518059,139.700753
株式会社 大廣,services_and_business,35.68512073,139.70073417
串カツ田中 代々木店,food_and_drink,35.6850603,139.700658
ドイツ語学院ハイデルベルク Deutsches Sprachkolleg Heidelberg,education,35.68516,139.700708
SP速読学院,education,35.685282832662,139.70086634159
株式会社フリスコ／フリスコ社労士事務所,services_and_business,35.685209224842,139.70084499336
夏井算数塾,education,35.68522911,139.70086654
押小路治療室,health_care,35.685468,139.701225
鉄緑会,education,35.68551464,139.70117599
食人,food_and_drink,35.68551811892466,139.70122575759888
代々木進学会,education,35.6855139,139.7012308
株式会社インペリアル・コーポレイション,services_and_business,35.68553,139.701242
JR東京総合病院,health_care,35.685473,139.700166
ワイン酒場zawa,food_and_drink,35.6855667,139.700125
桑野ビル,cultural_and_historic,35.68539094,139.69915438
完全個室ピラティススタジオ exeed 代々木店,sports_and_recreation,35.6854043,139.69916057
ギルド・デザイン,services_and_business,35.68537618,139.69912946
空間設計社,services_and_business,35.685372,139.699125
おかん,services_and_business,35.685355,139.699098
楢製麺,food_and_drink,35.68528,139.699292
株式会社コンテンシャル,services_and_business,35.68527877,139.6992868
三亀勢,food_and_drink,35.685236152349766,139.69928137815447
Taikokan -Men's Hair Salon-,lifestyle_services,35.68521432,139.69931007
おつかれちゃん,food_and_drink,35.68523018,139.69928161
利代,food_and_drink,35.68523361,139.69928567
Spincoaster Music Bar,food_and_drink,35.68522168,139.69932124
リフォームワーカー,shopping,35.68505765,139.69949701
匠設計コンサルタント,services_and_business,35.68505783,139.69949954
まいばすけっと 代々木2丁目店,shopping,35.68505455656876,139.69948957398935
ribbons,lifestyle_services,35.68505455656876,139.69948957398935
ハウスクリーニング アルク,services_and_business,35.68507919,139.69954949
デニーズ 南新宿店,food_and_drink,35.68491012,139.6996437
一般社団法人日本養豚協会,community_and_government,35.6850226,139.69925136
Propel Consulting,services_and_business,35.68508983,139.69894074
Luxe doree'〜shinjuku〜,lifestyle_services,35.685093122939,139.69926859903
株式会社シーエスジェイ,services_and_business,35.68516799,139.69886232
"Light Meister Co.,Ltd.",services_and_business,35.68513083,139.69883512
大人バレエアカデミー,sports_and_recreation,35.685069331563,139.69886004925
キュービック,services_and_business,35.685075086977335,139.69884749151657
日本ムスリム協会,education,35.68507148,139.6988421
金吾龍神社,cultural_and_historic,35.685049724291,139.69886809587
御祖大元神宮,services_and_business,35.685041736097,139.69890385861
株式会社パンダビジョン,services_and_business,35.68504464,139.69889563
Studio 24K,services_and_business,35.68505215,139.6989112
HAIR STUDIO STELLA,lifestyle_services,35.684979,139.698813
Hrnフラワーエッセンス・スクール日本校,education,35.684977420347,139.69881124842
（有）絃楽器のイグチ,shopping,35.684977420347,139.69881124842
東京都理学療法士会,health_care,35.68498065,139.69888793
代々木中部教会,cultural_and_historic,35.68496781,139.69862198
ポワッソン,shopping,35.685009,139.69857
木下治仁建築設計事務所,services_and_business,35.68511285,139.69849702
有限会社 トゥ・クリエイト,shopping,35.68517774,139.69846642
一般社団法人リラクセンスボディセラピー協会,health_care,35.68519588,139.69827625
ABCD学院,education,35.68522416,139.6985091
田中敏溥建築設計事務所,services_and_business,35.68526098,139.69890832
檀上新建築アトリエ,shopping,35.685692404598,139.69817876816
代々木花カフェ,food_and_drink,35.685709,139.69815
Resally,services_and_business,35.6857139,139.6981447
佐藤幹雄税理士事務所,services_and_business,35.68572574,139.69818149
ジェニオ,services_and_business,35.68572472,139.69818705
LIMA CAFE,food_and_drink,35.68572981,139.69818324
社会保険労務士法人(社労士法人)アイレクス,shopping,35.6857268,139.6981943
ムーブマン,shopping,35.685727,139.698188
龍昇,services_and_business,35.68572718680135,139.69818822316265
Ｉｐハ ートナース,services_and_business,35.685736,139.698162
アドニス・スクウェア,services_and_business,35.68576530151,139.69814511482
リマ・クッキングスクール,education,35.68583014,139.69815428
MURA,food_and_drink,35.68583838,139.6981543
エステサロン bou,lifestyle_services,35.68587904,139.69814042
ファストフェイシャルリフト　Quiq（クィッキュー）,lifestyle_services,35.685901546903,139.69813585281
N高等学校 代々木キャンパス,education,35.6858924304199,139.69888241715253
代々木ゼミナール,education,35.68557062,139.69853346
ダイドードリンコ,services_and_business,35.6857011,139.6989481
ハンドベイクス,food_and_drink,35.685711973,139.698995309
カスターノ,food_and_drink,35.685612,139.699646
ジェクサーフィットネス&スパ,sports_and_recreation,35.68594247,139.69909805
キッズハーモニー・新宿,services_and_business,35.68600392572641,139.69910804777794
Toto 東京支社営業センター,services_and_business,35.68603135,139.69919557
ジェクサー・フィットネス&スパ新宿,sports_and_recreation,35.6860787,139.6993055
アイン薬局 新宿南口店,shopping,35.685958527169056,139.69916009730807
ジェイアール東日本建築設計事務所,services_and_business,35.68609,139.69936
Toto 東京センターショールーム,shopping,35.6861165,139.69933912
Toto Daiken Ykkap 東京コラボレーションショールーム,arts_and_entertainment,35.686213066792746,139.69947876283285
JR南新宿ビル,lodging,35.68624554,139.69929977
2Liberum,services_and_business,35.68620441,139.69891643
まいばすけっと 新宿駅南店,shopping,35.686,139.69862
